timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729937239278,18017,HTTP Request-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-319,text,false,,2594,0,395,395,https://www.trendyol.com/butik/liste/11/kozmetik,0,0,18007
1729937238060,19415,HTTP Request,200,OK,Thread Group 1-262,text,true,,273502,282,394,394,https://www.trendyol.com/butik/liste/11/kozmetik,361,0,103
1729937238060,361,HTTP Request-0,301,Moved Permanently,Thread Group 1-262,text,true,,1211,141,394,394,http://www.trendyol.com/butik/liste/11/kozmetik,361,0,103
1729937238421,19054,HTTP Request-1,200,OK,Thread Group 1-262,text,true,,272291,141,394,394,https://www.trendyol.com/butik/liste/11/kozmetik,3810,0,2125
1729937238040,19499,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-252,text,false,,4983,141,393,393,https://www.trendyol.com/butik/liste/11/kozmetik,365,0,121
1729937238040,365,HTTP Request-0,301,Moved Permanently,Thread Group 1-252,text,true,,1209,141,393,393,http://www.trendyol.com/butik/liste/11/kozmetik,365,0,121
1729937238405,19134,HTTP Request-1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-252,text,false,,3774,0,393,393,https://www.trendyol.com/butik/liste/11/kozmetik,0,0,19134
1729937238276,19286,HTTP Request,200,OK,Thread Group 1-369,text,true,,273508,282,392,392,https://www.trendyol.com/butik/liste/11/kozmetik,1630,0,403
1729937238276,1631,HTTP Request-0,301,Moved Permanently,Thread Group 1-369,text,true,,1211,141,392,392,http://www.trendyol.com/butik/liste/11/kozmetik,1630,0,403
1729937239907,17655,HTTP Request-1,200,OK,Thread Group 1-369,text,true,,272297,141,392,392,https://www.trendyol.com/butik/liste/11/kozmetik,5374,0,2646
1729937238324,19320,HTTP Request,429,Too Many Requests,Thread Group 1-392,text,false,,2078,282,391,391,https://www.trendyol.com/butik/liste/11/kozmetik,10042,0,531
1729937238324,10348,HTTP Request-0,301,Moved Permanently,Thread Group 1-392,text,true,,1209,141,391,391,http://www.trendyol.com/butik/liste/11/kozmetik,10042,0,531
1729937248672,8972,HTTP Request-1,429,Too Many Requests,Thread Group 1-392,text,false,,869,141,391,391,https://www.trendyol.com/butik/liste/11/kozmetik,8972,0,7193
1729937238324,19368,HTTP Request,429,Too Many Requests,Thread Group 1-393,text,false,,2080,282,390,390,https://www.trendyol.com/butik/liste/11/kozmetik,10010,0,534
1729937238324,10335,HTTP Request-0,301,Moved Permanently,Thread Group 1-393,text,true,,1211,141,390,390,http://www.trendyol.com/butik/liste/11/kozmetik,10010,0,534
1729937248659,9033,HTTP Request-1,429,Too Many Requests,Thread Group 1-393,text,false,,869,141,390,390,https://www.trendyol.com/butik/liste/11/kozmetik,9033,0,7206
1729937238019,20028,HTTP Request,429,Too Many Requests,Thread Group 1-242,text,false,,2078,282,389,389,https://www.trendyol.com/butik/liste/11/kozmetik,7981,0,3648
1729937238019,7981,HTTP Request-0,301,Moved Permanently,Thread Group 1-242,text,true,,1209,141,389,389,http://www.trendyol.com/butik/liste/11/kozmetik,7981,0,3648
1729937246000,12047,HTTP Request-1,429,Too Many Requests,Thread Group 1-242,text,false,,869,141,389,389,https://www.trendyol.com/butik/liste/11/kozmetik,12047,0,10311
1729937238276,19851,HTTP Request,429,Too Many Requests,Thread Group 1-370,text,false,,2080,282,388,388,https://www.trendyol.com/butik/liste/11/kozmetik,10199,0,403
1729937238276,10716,HTTP Request-0,301,Moved Permanently,Thread Group 1-370,text,true,,1211,141,388,388,http://www.trendyol.com/butik/liste/11/kozmetik,10199,0,403
1729937248992,9135,HTTP Request-1,429,Too Many Requests,Thread Group 1-370,text,false,,869,141,388,388,https://www.trendyol.com/butik/liste/11/kozmetik,9135,0,7456
1729937238013,20251,HTTP Request,429,Too Many Requests,Thread Group 1-239,text,false,,2080,282,387,387,https://www.trendyol.com/butik/liste/11/kozmetik,390,0,139
1729937238013,390,HTTP Request-0,301,Moved Permanently,Thread Group 1-239,text,true,,1211,141,387,387,http://www.trendyol.com/butik/liste/11/kozmetik,390,0,139
1729937238403,19861,HTTP Request-1,429,Too Many Requests,Thread Group 1-239,text,false,,869,141,387,387,https://www.trendyol.com/butik/liste/11/kozmetik,19861,0,15313
1729937238078,20215,HTTP Request,200,OK,Thread Group 1-270,text,true,,273478,282,386,386,https://www.trendyol.com/butik/liste/11/kozmetik,342,0,89
1729937238078,342,HTTP Request-0,301,Moved Permanently,Thread Group 1-270,text,true,,1211,141,386,386,http://www.trendyol.com/butik/liste/11/kozmetik,342,0,89
1729937238421,19872,HTTP Request-1,200,OK,Thread Group 1-270,text,true,,272267,141,386,386,https://www.trendyol.com/butik/liste/11/kozmetik,4890,0,2120
1729937237927,20477,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-196,text,false,,3805,141,385,385,https://www.trendyol.com/butik/liste/11/kozmetik,381,0,198
1729937237927,381,HTTP Request-0,301,Moved Permanently,Thread Group 1-196,text,true,,1211,141,385,385,http://www.trendyol.com/butik/liste/11/kozmetik,381,0,198
1729937238311,20093,HTTP Request-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-196,text,false,,2594,0,385,385,https://www.trendyol.com/butik/liste/11/kozmetik,0,0,20093
1729937238164,20243,HTTP Request,429,Too Many Requests,Thread Group 1-312,text,false,,2080,282,384,384,https://www.trendyol.com/butik/liste/11/kozmetik,1018,0,241
1729937238164,1018,HTTP Request-0,301,Moved Permanently,Thread Group 1-312,text,true,,1211,141,384,384,http://www.trendyol.com/butik/liste/11/kozmetik,1018,0,241
1729937239183,19224,HTTP Request-1,429,Too Many Requests,Thread Group 1-312,text,false,,869,141,384,384,https://www.trendyol.com/butik/liste/11/kozmetik,19224,0,17477
1729937238534,19959,HTTP Request,429,Too Many Requests,Thread Group 1-499,text,false,,2080,282,383,383,https://www.trendyol.com/butik/liste/11/kozmetik,10222,0,873
1729937238524,19969,HTTP Request,429,Too Many Requests,Thread Group 1-494,text,false,,2078,282,383,383,https://www.trendyol.com/butik/liste/11/kozmetik,12961,0,876
1729937238534,10686,HTTP Request-0,301,Moved Permanently,Thread Group 1-499,text,true,,1211,141,383,383,http://www.trendyol.com/butik/liste/11/kozmetik,10222,0,873
1729937238524,13743,HTTP Request-0,301,Moved Permanently,Thread Group 1-494,text,true,,1209,141,383,383,http://www.trendyol.com/butik/liste/11/kozmetik,12961,0,876
1729937249221,9272,HTTP Request-1,429,Too Many Requests,Thread Group 1-499,text,false,,869,141,383,383,https://www.trendyol.com/butik/liste/11/kozmetik,9272,0,7471
1729937252267,6226,HTTP Request-1,429,Too Many Requests,Thread Group 1-494,text,false,,869,141,383,383,https://www.trendyol.com/butik/liste/11/kozmetik,6226,0,4419
1729937238410,20250,HTTP Request,200,OK,Thread Group 1-437,text,true,,273487,282,381,381,https://www.trendyol.com/butik/liste/11/kozmetik,4245,0,705
1729937238410,4245,HTTP Request-0,301,Moved Permanently,Thread Group 1-437,text,true,,1209,141,381,381,http://www.trendyol.com/butik/liste/11/kozmetik,4245,0,705
1729937242655,16005,HTTP Request-1,200,OK,Thread Group 1-437,text,true,,272278,141,381,381,https://www.trendyol.com/butik/liste/11/kozmetik,3153,0,2092
1729937238185,20613,HTTP Request,200,OK,Thread Group 1-324,text,true,,273496,282,380,380,https://www.trendyol.com/butik/liste/11/kozmetik,1099,0,298
1729937238185,1099,HTTP Request-0,301,Moved Permanently,Thread Group 1-324,text,true,,1211,141,380,380,http://www.trendyol.com/butik/liste/11/kozmetik,1099,0,298
1729937239285,19513,HTTP Request-1,200,OK,Thread Group 1-324,text,true,,272285,141,380,380,https://www.trendyol.com/butik/liste/11/kozmetik,8450,0,6994
1729937237730,21077,HTTP Request,200,OK,Thread Group 1-97,text,true,,273492,282,379,379,https://www.trendyol.com/butik/liste/11/kozmetik,338,0,140
1729937237730,338,HTTP Request-0,301,Moved Permanently,Thread Group 1-97,text,true,,1209,141,379,379,http://www.trendyol.com/butik/liste/11/kozmetik,338,0,140
1729937238069,20738,HTTP Request-1,200,OK,Thread Group 1-97,text,true,,272283,141,379,379,https://www.trendyol.com/butik/liste/11/kozmetik,3598,0,441
1729937237641,21405,HTTP Request,200,OK,Thread Group 1-53,text,true,,273491,282,378,378,https://www.trendyol.com/butik/liste/11/kozmetik,331,0,203
1729937237641,331,HTTP Request-0,301,Moved Permanently,Thread Group 1-53,text,true,,1209,141,378,378,http://www.trendyol.com/butik/liste/11/kozmetik,331,0,203
1729937237973,21073,HTTP Request-1,200,OK,Thread Group 1-53,text,true,,272282,141,378,378,https://www.trendyol.com/butik/liste/11/kozmetik,1799,0,416
1729937237613,21438,HTTP Request,200,OK,Thread Group 1-38,text,true,,273461,282,377,377,https://www.trendyol.com/butik/liste/11/kozmetik,356,0,226
1729937237613,356,HTTP Request-0,301,Moved Permanently,Thread Group 1-38,text,true,,1209,141,377,377,http://www.trendyol.com/butik/liste/11/kozmetik,356,0,226
1729937237969,21082,HTTP Request-1,200,OK,Thread Group 1-38,text,true,,272252,141,377,377,https://www.trendyol.com/butik/liste/11/kozmetik,1166,0,345
1729937237936,21291,HTTP Request,429,Too Many Requests,Thread Group 1-200,text,false,,2080,282,376,376,https://www.trendyol.com/butik/liste/11/kozmetik,357,0,189
1729937237936,357,HTTP Request-0,301,Moved Permanently,Thread Group 1-200,text,true,,1211,141,376,376,http://www.trendyol.com/butik/liste/11/kozmetik,357,0,189
1729937238293,20934,HTTP Request-1,429,Too Many Requests,Thread Group 1-200,text,false,,869,141,376,376,https://www.trendyol.com/butik/liste/11/kozmetik,20934,0,9875
1729937238473,20755,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-468,text,false,,3805,141,376,376,https://www.trendyol.com/butik/liste/11/kozmetik,2234,0,757
1729937238473,2234,HTTP Request-0,301,Moved Permanently,Thread Group 1-468,text,true,,1211,141,376,376,http://www.trendyol.com/butik/liste/11/kozmetik,2234,0,757
1729937240708,18520,HTTP Request-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-468,text,false,,2594,0,376,376,https://www.trendyol.com/butik/liste/11/kozmetik,0,0,16517
1729937238301,20973,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-382,text,false,,3805,141,374,374,https://www.trendyol.com/butik/liste/11/kozmetik,1683,0,401
1729937238301,1683,HTTP Request-0,301,Moved Permanently,Thread Group 1-382,text,true,,1211,141,374,374,http://www.trendyol.com/butik/liste/11/kozmetik,1683,0,401
1729937239985,19289,HTTP Request-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-382,text,false,,2594,0,374,374,https://www.trendyol.com/butik/liste/11/kozmetik,0,0,17300
1729937237569,21748,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-16,text,false,,4983,141,373,373,https://www.trendyol.com/butik/liste/11/kozmetik,401,0,265
1729937237569,942,HTTP Request-0,301,Moved Permanently,Thread Group 1-16,text,true,,1209,141,373,373,http://www.trendyol.com/butik/liste/11/kozmetik,401,0,265
1729937238512,20805,HTTP Request-1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-16,text,false,,3774,0,373,373,https://www.trendyol.com/butik/liste/11/kozmetik,0,0,20805
1729937237694,21669,HTTP Request,200,OK,Thread Group 1-79,text,true,,273478,282,372,372,https://www.trendyol.com/butik/liste/11/kozmetik,350,0,175
1729937237694,350,HTTP Request-0,301,Moved Permanently,Thread Group 1-79,text,true,,1211,141,372,372,http://www.trendyol.com/butik/liste/11/kozmetik,350,0,175
1729937238044,21319,HTTP Request-1,200,OK,Thread Group 1-79,text,true,,272267,141,372,372,https://www.trendyol.com/butik/liste/11/kozmetik,2092,0,456
1729937238408,20956,HTTP Request,429,Too Many Requests,Thread Group 1-433,text,false,,2080,282,371,371,https://www.trendyol.com/butik/liste/11/kozmetik,7159,0,706
1729937238408,7159,HTTP Request-0,301,Moved Permanently,Thread Group 1-433,text,true,,1211,141,371,371,http://www.trendyol.com/butik/liste/11/kozmetik,7159,0,706
1729937245567,13797,HTTP Request-1,429,Too Many Requests,Thread Group 1-433,text,false,,869,141,371,371,https://www.trendyol.com/butik/liste/11/kozmetik,13797,0,11593
1729937237725,21687,HTTP Request,200,OK,Thread Group 1-94,text,true,,273487,282,370,370,https://www.trendyol.com/butik/liste/11/kozmetik,344,0,145
1729937237725,344,HTTP Request-0,301,Moved Permanently,Thread Group 1-94,text,true,,1211,141,370,370,http://www.trendyol.com/butik/liste/11/kozmetik,344,0,145
1729937238069,21343,HTTP Request-1,200,OK,Thread Group 1-94,text,true,,272276,141,370,370,https://www.trendyol.com/butik/liste/11/kozmetik,5620,0,443
1729937238326,21101,HTTP Request,429,Too Many Requests,Thread Group 1-394,text,false,,2080,282,369,369,https://www.trendyol.com/butik/liste/11/kozmetik,9930,0,532
1729937238326,10278,HTTP Request-0,301,Moved Permanently,Thread Group 1-394,text,true,,1211,141,369,369,http://www.trendyol.com/butik/liste/11/kozmetik,9930,0,532
1729937248604,10823,HTTP Request-1,429,Too Many Requests,Thread Group 1-394,text,false,,869,141,369,369,https://www.trendyol.com/butik/liste/11/kozmetik,10823,0,4644
1729937237947,21502,HTTP Request,429,Too Many Requests,Thread Group 1-206,text,false,,2078,282,368,368,https://www.trendyol.com/butik/liste/11/kozmetik,361,0,179
1729937237947,361,HTTP Request-0,301,Moved Permanently,Thread Group 1-206,text,true,,1209,141,368,368,http://www.trendyol.com/butik/liste/11/kozmetik,361,0,179
1729937238310,21139,HTTP Request-1,429,Too Many Requests,Thread Group 1-206,text,false,,869,141,368,368,https://www.trendyol.com/butik/liste/11/kozmetik,21139,0,9793
1729937238314,21140,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-384,text,false,,3805,141,367,367,https://www.trendyol.com/butik/liste/11/kozmetik,1951,0,438
1729937238314,1952,HTTP Request-0,301,Moved Permanently,Thread Group 1-384,text,true,,1211,141,367,367,http://www.trendyol.com/butik/liste/11/kozmetik,1951,0,438
1729937240266,19188,HTTP Request-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-384,text,false,,2594,0,367,367,https://www.trendyol.com/butik/liste/11/kozmetik,0,0,19186
1729937238171,21287,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-317,text,false,,3803,141,366,366,https://www.trendyol.com/butik/liste/11/kozmetik,1074,0,267
1729937238171,1075,HTTP Request-0,301,Moved Permanently,Thread Group 1-317,text,true,,1209,141,366,366,http://www.trendyol.com/butik/liste/11/kozmetik,1074,0,267
1729937239246,20212,HTTP Request-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-317,text,false,,2594,0,366,366,https://www.trendyol.com/butik/liste/11/kozmetik,0,0,18881
1729937238087,21400,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-276,text,false,,3805,141,365,365,https://www.trendyol.com/butik/liste/11/kozmetik,362,0,81
1729937238087,362,HTTP Request-0,301,Moved Permanently,Thread Group 1-276,text,true,,1211,141,365,365,http://www.trendyol.com/butik/liste/11/kozmetik,362,0,81
1729937238449,21038,HTTP Request-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-276,text,false,,2594,0,365,365,https://www.trendyol.com/butik/liste/11/kozmetik,0,0,21038
1729937238393,21144,HTTP Request,429,Too Many Requests,Thread Group 1-428,text,false,,2078,282,364,364,https://www.trendyol.com/butik/liste/11/kozmetik,7760,0,676
1729937238393,7761,HTTP Request-0,301,Moved Permanently,Thread Group 1-428,text,true,,1209,141,364,364,http://www.trendyol.com/butik/liste/11/kozmetik,7760,0,676
1729937246154,13383,HTTP Request-1,429,Too Many Requests,Thread Group 1-428,text,false,,869,141,364,364,https://www.trendyol.com/butik/liste/11/kozmetik,13383,0,11400
1729937238139,21620,HTTP Request,200,OK,Thread Group 1-302,text,true,,273487,282,363,363,https://www.trendyol.com/butik/liste/11/kozmetik,613,0,169
1729937238139,613,HTTP Request-0,301,Moved Permanently,Thread Group 1-302,text,true,,1209,141,363,363,http://www.trendyol.com/butik/liste/11/kozmetik,613,0,169
1729937238752,21007,HTTP Request-1,200,OK,Thread Group 1-302,text,true,,272278,141,363,363,https://www.trendyol.com/butik/liste/11/kozmetik,7235,0,5032
1729937238217,21547,HTTP Request,429,Too Many Requests,Thread Group 1-340,text,false,,2078,282,362,362,https://www.trendyol.com/butik/liste/11/kozmetik,5789,0,363
1729937238217,5789,HTTP Request-0,301,Moved Permanently,Thread Group 1-340,text,true,,1209,141,362,362,http://www.trendyol.com/butik/liste/11/kozmetik,5789,0,363
1729937244007,15757,HTTP Request-1,429,Too Many Requests,Thread Group 1-340,text,false,,869,141,362,362,https://www.trendyol.com/butik/liste/11/kozmetik,15757,0,9574
1729937238317,21456,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-391,text,false,,3803,141,361,361,https://www.trendyol.com/butik/liste/11/kozmetik,3875,0,538
1729937238317,3875,HTTP Request-0,301,Moved Permanently,Thread Group 1-391,text,true,,1209,141,361,361,http://www.trendyol.com/butik/liste/11/kozmetik,3875,0,538
1729937242192,17581,HTTP Request-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-391,text,false,,2594,0,361,361,https://www.trendyol.com/butik/liste/11/kozmetik,0,0,17090
1729937238328,21493,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-396,text,false,,3803,141,360,360,https://www.trendyol.com/butik/liste/11/kozmetik,3884,0,538
1729937238328,3884,HTTP Request-0,301,Moved Permanently,Thread Group 1-396,text,true,,1209,141,360,360,http://www.trendyol.com/butik/liste/11/kozmetik,3884,0,538
1729937242213,17608,HTTP Request-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-396,text,false,,2594,0,360,360,https://www.trendyol.com/butik/liste/11/kozmetik,0,0,17215
1729937238315,21516,HTTP Request,200,OK,Thread Group 1-390,text,true,,273492,282,359,359,https://www.trendyol.com/butik/liste/11/kozmetik,1966,0,456
1729937238315,1966,HTTP Request-0,301,Moved Permanently,Thread Group 1-390,text,true,,1209,141,359,359,http://www.trendyol.com/butik/liste/11/kozmetik,1966,0,456
1729937240281,19550,HTTP Request-1,200,OK,Thread Group 1-390,text,true,,272283,141,359,359,https://www.trendyol.com/butik/liste/11/kozmetik,4944,0,2561
1729937237550,22382,HTTP Request,200,OK,Thread Group 1-7,text,true,,273487,282,358,358,https://www.trendyol.com/butik/liste/11/kozmetik,401,0,283
1729937237550,401,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,1211,141,358,358,http://www.trendyol.com/butik/liste/11/kozmetik,401,0,283
1729937237952,21980,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,272276,141,358,358,https://www.trendyol.com/butik/liste/11/kozmetik,882,0,304
1729937238043,21983,HTTP Request,200,OK,Thread Group 1-254,text,true,,273487,282,357,357,https://www.trendyol.com/butik/liste/11/kozmetik,376,0,119
1729937238043,376,HTTP Request-0,301,Moved Permanently,Thread Group 1-254,text,true,,1211,141,357,357,http://www.trendyol.com/butik/liste/11/kozmetik,376,0,119
1729937238419,21607,HTTP Request-1,200,OK,Thread Group 1-254,text,true,,272276,141,357,357,https://www.trendyol.com/butik/liste/11/kozmetik,6617,0,5360
1729937237747,22281,HTTP Request,200,OK,Thread Group 1-106,text,true,,273468,282,356,356,https://www.trendyol.com/butik/liste/11/kozmetik,332,0,123
1729937237747,332,HTTP Request-0,301,Moved Permanently,Thread Group 1-106,text,true,,1211,141,356,356,http://www.trendyol.com/butik/liste/11/kozmetik,332,0,123
1729937238079,21949,HTTP Request-1,200,OK,Thread Group 1-106,text,true,,272257,141,356,356,https://www.trendyol.com/butik/liste/11/kozmetik,3552,0,477
1729937238067,21975,HTTP Request,200,OK,Thread Group 1-265,text,true,,273461,282,355,355,https://www.trendyol.com/butik/liste/11/kozmetik,352,0,95
1729937238067,353,HTTP Request-0,301,Moved Permanently,Thread Group 1-265,text,true,,1209,141,355,355,http://www.trendyol.com/butik/liste/11/kozmetik,352,0,95
1729937238420,21622,HTTP Request-1,200,OK,Thread Group 1-265,text,true,,272252,141,355,355,https://www.trendyol.com/butik/liste/11/kozmetik,3794,0,2124
1729937238204,21987,HTTP Request,200,OK,Thread Group 1-333,text,true,,273486,282,354,354,https://www.trendyol.com/butik/liste/11/kozmetik,1698,0,365
1729937238204,1698,HTTP Request-0,301,Moved Permanently,Thread Group 1-333,text,true,,1211,141,354,354,http://www.trendyol.com/butik/liste/11/kozmetik,1698,0,365
1729937239902,20289,HTTP Request-1,200,OK,Thread Group 1-333,text,true,,272275,141,354,354,https://www.trendyol.com/butik/liste/11/kozmetik,5935,0,2649
1729937237973,22218,HTTP Request,200,OK,Thread Group 1-217,text,true,,273510,282,354,354,https://www.trendyol.com/butik/liste/11/kozmetik,347,0,161
1729937237973,347,HTTP Request-0,301,Moved Permanently,Thread Group 1-217,text,true,,1211,141,354,354,http://www.trendyol.com/butik/liste/11/kozmetik,347,0,161
1729937238321,21870,HTTP Request-1,200,OK,Thread Group 1-217,text,true,,272299,141,354,354,https://www.trendyol.com/butik/liste/11/kozmetik,9754,0,7335
1729937238270,22029,HTTP Request,429,Too Many Requests,Thread Group 1-364,text,false,,2078,282,352,352,https://www.trendyol.com/butik/liste/11/kozmetik,3094,0,373
1729937238270,3094,HTTP Request-0,301,Moved Permanently,Thread Group 1-364,text,true,,1209,141,352,352,http://www.trendyol.com/butik/liste/11/kozmetik,3094,0,373
1729937241364,18935,HTTP Request-1,429,Too Many Requests,Thread Group 1-364,text,false,,869,141,352,352,https://www.trendyol.com/butik/liste/11/kozmetik,18935,0,9257
1729937237771,22716,HTTP Request,200,OK,Thread Group 1-118,text,true,,273486,282,351,351,https://www.trendyol.com/butik/liste/11/kozmetik,353,0,107
1729937237771,353,HTTP Request-0,301,Moved Permanently,Thread Group 1-118,text,true,,1211,141,351,351,http://www.trendyol.com/butik/liste/11/kozmetik,353,0,107
1729937238124,22363,HTTP Request-1,200,OK,Thread Group 1-118,text,true,,272275,141,351,351,https://www.trendyol.com/butik/liste/11/kozmetik,4424,0,3013
1729937238286,22244,HTTP Request,429,Too Many Requests,Thread Group 1-375,text,false,,2078,282,350,350,https://www.trendyol.com/butik/liste/11/kozmetik,3997,0,393
1729937238286,3998,HTTP Request-0,301,Moved Permanently,Thread Group 1-375,text,true,,1209,141,350,350,http://www.trendyol.com/butik/liste/11/kozmetik,3997,0,393
1729937242284,18246,HTTP Request-1,429,Too Many Requests,Thread Group 1-375,text,false,,869,141,350,350,https://www.trendyol.com/butik/liste/11/kozmetik,18246,0,9503
1729937238252,22404,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-358,text,false,,4812,141,349,349,https://www.trendyol.com/butik/liste/11/kozmetik,1672,0,342
1729937238252,1672,HTTP Request-0,301,Moved Permanently,Thread Group 1-358,text,true,,1211,141,349,349,http://www.trendyol.com/butik/liste/11/kozmetik,1672,0,342
1729937239924,20732,HTTP Request-1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-358,text,false,,3601,0,349,349,https://www.trendyol.com/butik/liste/11/kozmetik,0,0,19150
1729937238455,22297,HTTP Request,429,Too Many Requests,Thread Group 1-459,text,false,,2078,282,348,348,https://www.trendyol.com/butik/liste/11/kozmetik,4625,0,750
1729937238455,4625,HTTP Request-0,301,Moved Permanently,Thread Group 1-459,text,true,,1209,141,348,348,http://www.trendyol.com/butik/liste/11/kozmetik,4625,0,750
1729937243081,17671,HTTP Request-1,429,Too Many Requests,Thread Group 1-459,text,false,,869,141,348,348,https://www.trendyol.com/butik/liste/11/kozmetik,17671,0,16032
1729937237600,23251,HTTP Request,200,OK,Thread Group 1-32,text,true,,273494,282,347,347,https://www.trendyol.com/butik/liste/11/kozmetik,359,0,238
1729937237600,359,HTTP Request-0,301,Moved Permanently,Thread Group 1-32,text,true,,1209,141,347,347,http://www.trendyol.com/butik/liste/11/kozmetik,359,0,238
1729937237960,22891,HTTP Request-1,200,OK,Thread Group 1-32,text,true,,272285,141,347,347,https://www.trendyol.com/butik/liste/11/kozmetik,1269,0,379
1729937237537,23416,HTTP Request,200,OK,Thread Group 1-1,text,true,,273487,282,346,346,https://www.trendyol.com/butik/liste/11/kozmetik,357,0,272
1729937237537,357,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,1211,141,346,346,http://www.trendyol.com/butik/liste/11/kozmetik,357,0,272
1729937237894,23059,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,272276,141,346,346,https://www.trendyol.com/butik/liste/11/kozmetik,858,0,348
1729937237957,23008,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-211,text,false,,3803,141,345,345,https://www.trendyol.com/butik/liste/11/kozmetik,354,0,169
1729937237957,355,HTTP Request-0,301,Moved Permanently,Thread Group 1-211,text,true,,1209,141,345,345,http://www.trendyol.com/butik/liste/11/kozmetik,354,0,169
1729937238312,22653,HTTP Request-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-211,text,false,,2594,0,345,345,https://www.trendyol.com/butik/liste/11/kozmetik,0,0,22653
1729937238094,22872,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-279,text,false,,3803,141,344,344,https://www.trendyol.com/butik/liste/11/kozmetik,488,0,104
1729937238094,488,HTTP Request-0,301,Moved Permanently,Thread Group 1-279,text,true,,1209,141,344,344,http://www.trendyol.com/butik/liste/11/kozmetik,488,0,104
1729937238582,22384,HTTP Request-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.trendyol.com:443 failed to respond,Thread Group 1-279,text,false,,2594,0,344,344,https://www.trendyol.com/butik/liste/11/kozmetik,0,0,22384
1729937238333,22721,HTTP Request,429,Too Many Requests,Thread Group 1-399,text,false,,2080,282,343,343,https://www.trendyol.com/butik/liste/11/kozmetik,10033,0,548
1729937238333,10338,HTTP Request-0,301,Moved Permanently,Thread Group 1-399,text,true,,1211,141,343,343,http://www.trendyol.com/butik/liste/11/kozmetik,10033,0,548
1729937248671,12383,HTTP Request-1,429,Too Many Requests,Thread Group 1-399,text,false,,869,141,343,343,https://www.trendyol.com/butik/liste/11/kozmetik,12383,0,10735
1729937238412,22648,HTTP Request,200,OK,Thread Group 1-438,text,true,,273494,282,342,342,https://www.trendyol.com/butik/liste/11/kozmetik,2128,0,720
