timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729936897176,7566,HTTP Request-1,200,OK,Thread Group 1-32,text,true,,272286,141,64,64,https://www.trendyol.com/butik/liste/11/kozmetik,1049,0,746
1729936897148,7596,HTTP Request,200,OK,Thread Group 1-43,text,true,,273502,282,63,63,https://www.trendyol.com/butik/liste/11/kozmetik,181,0,69
1729936897148,181,HTTP Request-0,301,Moved Permanently,Thread Group 1-43,text,true,,1209,141,63,63,http://www.trendyol.com/butik/liste/11/kozmetik,181,0,69
1729936897330,7414,HTTP Request-1,200,OK,Thread Group 1-43,text,true,,272293,141,63,63,https://www.trendyol.com/butik/liste/11/kozmetik,952,0,579
1729936897347,7490,HTTP Request,200,OK,Thread Group 1-64,text,true,,273484,282,62,62,https://www.trendyol.com/butik/liste/11/kozmetik,224,0,98
1729936897347,224,HTTP Request-0,301,Moved Permanently,Thread Group 1-64,text,true,,1209,141,62,62,http://www.trendyol.com/butik/liste/11/kozmetik,224,0,98
1729936897571,7266,HTTP Request-1,200,OK,Thread Group 1-64,text,true,,272275,141,62,62,https://www.trendyol.com/butik/liste/11/kozmetik,2172,0,342
1729936896812,8059,HTTP Request,200,OK,Thread Group 1-10,text,true,,273496,282,61,61,https://www.trendyol.com/butik/liste/11/kozmetik,171,0,56
1729936896812,171,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,1211,141,61,61,http://www.trendyol.com/butik/liste/11/kozmetik,171,0,56
1729936896983,7888,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,272285,141,61,61,https://www.trendyol.com/butik/liste/11/kozmetik,4103,0,952
1729936897321,7580,HTTP Request,200,OK,Thread Group 1-61,text,true,,273502,282,60,60,https://www.trendyol.com/butik/liste/11/kozmetik,247,0,94
1729936897321,247,HTTP Request-0,301,Moved Permanently,Thread Group 1-61,text,true,,1211,141,60,60,http://www.trendyol.com/butik/liste/11/kozmetik,247,0,94
1729936897569,7332,HTTP Request-1,200,OK,Thread Group 1-61,text,true,,272291,141,60,60,https://www.trendyol.com/butik/liste/11/kozmetik,3519,0,366
1729936896894,8027,HTTP Request,200,OK,Thread Group 1-18,text,true,,273478,282,59,59,https://www.trendyol.com/butik/liste/11/kozmetik,197,0,92
1729936896894,198,HTTP Request-0,301,Moved Permanently,Thread Group 1-18,text,true,,1211,141,59,59,http://www.trendyol.com/butik/liste/11/kozmetik,197,0,92
1729936897092,7829,HTTP Request-1,200,OK,Thread Group 1-18,text,true,,272267,141,59,59,https://www.trendyol.com/butik/liste/11/kozmetik,1405,0,828
1729936897016,7924,HTTP Request,200,OK,Thread Group 1-30,text,true,,273485,282,58,58,https://www.trendyol.com/butik/liste/11/kozmetik,152,0,71
1729936897016,152,HTTP Request-0,301,Moved Permanently,Thread Group 1-30,text,true,,1209,141,58,58,http://www.trendyol.com/butik/liste/11/kozmetik,152,0,71
1729936897169,7771,HTTP Request-1,200,OK,Thread Group 1-30,text,true,,272276,141,58,58,https://www.trendyol.com/butik/liste/11/kozmetik,4175,0,737
1729936897068,7871,HTTP Request,200,OK,Thread Group 1-35,text,true,,273495,282,58,58,https://www.trendyol.com/butik/liste/11/kozmetik,174,0,67
1729936897068,174,HTTP Request-0,301,Moved Permanently,Thread Group 1-35,text,true,,1209,141,58,58,http://www.trendyol.com/butik/liste/11/kozmetik,174,0,67
1729936897243,7696,HTTP Request-1,200,OK,Thread Group 1-35,text,true,,272286,141,58,58,https://www.trendyol.com/butik/liste/11/kozmetik,1047,0,679
1729936897488,7542,HTTP Request,200,OK,Thread Group 1-76,text,true,,273487,282,56,56,https://www.trendyol.com/butik/liste/11/kozmetik,249,0,101
1729936897488,249,HTTP Request-0,301,Moved Permanently,Thread Group 1-76,text,true,,1209,141,56,56,http://www.trendyol.com/butik/liste/11/kozmetik,249,0,101
1729936897739,7291,HTTP Request-1,200,OK,Thread Group 1-76,text,true,,272278,141,56,56,https://www.trendyol.com/butik/liste/11/kozmetik,2244,0,240
1729936897248,7791,HTTP Request,200,OK,Thread Group 1-54,text,true,,273504,282,55,55,https://www.trendyol.com/butik/liste/11/kozmetik,222,0,83
1729936897248,222,HTTP Request-0,301,Moved Permanently,Thread Group 1-54,text,true,,1211,141,55,55,http://www.trendyol.com/butik/liste/11/kozmetik,222,0,83
1729936897470,7569,HTTP Request-1,200,OK,Thread Group 1-54,text,true,,272293,141,55,55,https://www.trendyol.com/butik/liste/11/kozmetik,4155,0,3082
1729936897610,7470,HTTP Request,200,OK,Thread Group 1-84,text,true,,273493,282,54,54,https://www.trendyol.com/butik/liste/11/kozmetik,198,0,122
1729936897610,198,HTTP Request-0,301,Moved Permanently,Thread Group 1-84,text,true,,1211,141,54,54,http://www.trendyol.com/butik/liste/11/kozmetik,198,0,122
1729936897809,7271,HTTP Request-1,200,OK,Thread Group 1-84,text,true,,272282,141,54,54,https://www.trendyol.com/butik/liste/11/kozmetik,1469,0,264
1729936896937,8167,HTTP Request,200,OK,Thread Group 1-22,text,true,,273502,282,53,53,https://www.trendyol.com/butik/liste/11/kozmetik,208,0,108
1729936896937,208,HTTP Request-0,301,Moved Permanently,Thread Group 1-22,text,true,,1209,141,53,53,http://www.trendyol.com/butik/liste/11/kozmetik,208,0,108
1729936897146,7958,HTTP Request-1,200,OK,Thread Group 1-22,text,true,,272293,141,53,53,https://www.trendyol.com/butik/liste/11/kozmetik,1078,0,760
1729936896855,8254,HTTP Request,200,OK,Thread Group 1-14,text,true,,273494,282,52,52,https://www.trendyol.com/butik/liste/11/kozmetik,190,0,95
1729936896855,190,HTTP Request-0,301,Moved Permanently,Thread Group 1-14,text,true,,1211,141,52,52,http://www.trendyol.com/butik/liste/11/kozmetik,190,0,95
1729936897046,8063,HTTP Request-1,200,OK,Thread Group 1-14,text,true,,272283,141,52,52,https://www.trendyol.com/butik/liste/11/kozmetik,1138,0,857
1729936896955,8156,HTTP Request,200,OK,Thread Group 1-24,text,true,,273497,282,51,51,https://www.trendyol.com/butik/liste/11/kozmetik,190,0,90
1729936896955,190,HTTP Request-0,301,Moved Permanently,Thread Group 1-24,text,true,,1211,141,51,51,http://www.trendyol.com/butik/liste/11/kozmetik,190,0,90
1729936897146,7965,HTTP Request-1,200,OK,Thread Group 1-24,text,true,,272286,141,51,51,https://www.trendyol.com/butik/liste/11/kozmetik,6444,0,5393
1729936896776,8370,HTTP Request,200,OK,Thread Group 1-6,text,true,,273497,282,50,50,https://www.trendyol.com/butik/liste/11/kozmetik,174,0,59
1729936896776,174,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,1211,141,50,50,http://www.trendyol.com/butik/liste/11/kozmetik,174,0,59
1729936896950,8196,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,272286,141,50,50,https://www.trendyol.com/butik/liste/11/kozmetik,4870,0,3853
1729936897711,7466,HTTP Request,200,OK,Thread Group 1-98,text,true,,273488,282,49,49,https://www.trendyol.com/butik/liste/11/kozmetik,260,0,55
1729936897711,260,HTTP Request-0,301,Moved Permanently,Thread Group 1-98,text,true,,1211,141,49,49,http://www.trendyol.com/butik/liste/11/kozmetik,260,0,55
1729936897971,7206,HTTP Request-1,200,OK,Thread Group 1-98,text,true,,272277,141,49,49,https://www.trendyol.com/butik/liste/11/kozmetik,3008,0,363
1729936896845,8337,HTTP Request,200,OK,Thread Group 1-13,text,true,,273492,282,48,48,https://www.trendyol.com/butik/liste/11/kozmetik,202,0,78
1729936896845,202,HTTP Request-0,301,Moved Permanently,Thread Group 1-13,text,true,,1209,141,48,48,http://www.trendyol.com/butik/liste/11/kozmetik,202,0,78
1729936897047,8135,HTTP Request-1,200,OK,Thread Group 1-13,text,true,,272283,141,48,48,https://www.trendyol.com/butik/liste/11/kozmetik,2757,0,1060
